vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.09343	-1.5913e-09	0.09336	3.7552e-07	-3.3416e-07	-0.06138	-1.0172e-09	0.061692	3.8554e-07	-3.3236e-07	-0.03141	-5.8486e-10	0.031486	3.9524e-07	-3.2912e-07	-0.007984	-1.4387e-10	0.007972	4.028e-07	-3.2522e-07	-0.00031754	3.4091e-10	0.00031694	4.0644e-07	-3.2448e-07	-3.8249e-06	8.5931e-10	3.7419e-06	4.072e-07	-3.236e-07	-1.2664e-07	1.4548e-09	3.9383e-08	4.0994e-07	-3.2406e-07
0.005	-0.093206	-1.5992e-09	0.093226	3.759e-07	-3.3444e-07	-0.061624	-1.0219e-09	0.061634	3.8482e-07	-3.3248e-07	-0.031422	-5.821e-10	0.031432	3.94e-07	-3.291e-07	-0.0079478	-1.5371e-10	0.0079478	4.0134e-07	-3.2526e-07	-0.00031484	3.2827e-10	0.00031478	4.0528e-07	-3.2462e-07	-3.7977e-06	8.4681e-10	3.7206e-06	4.0582e-07	-3.2362e-07	-1.2488e-07	1.4343e-09	3.91554e-08	4.0828e-07	-3.2404e-07
0.01	-0.093118	-1.6002e-09	0.093144	3.751e-07	-3.3458e-07	-0.061548	-1.0214e-09	0.06157	3.84e-07	-3.3246e-07	-0.031368	-5.8919e-10	0.031384	3.9282e-07	-3.2912e-07	-0.0079224	-1.5963e-10	0.0079238	3.999e-07	-3.2522e-07	-0.0003131	3.1913e-10	0.00031304	4.0336e-07	-3.243e-07	-3.7744e-06	8.3202e-10	3.6946e-06	4.0368e-07	-3.2372e-07	-1.2298e-07	1.4071e-09	3.88802e-08	4.0678e-07	-3.2406e-07
0.015	-0.093022	-1.6067e-09	0.093046	3.7436e-07	-3.3482e-07	-0.061484	-1.0261e-09	0.061504	3.8304e-07	-3.3262e-07	-0.031324	-5.9268e-10	0.031338	3.9148e-07	-3.291e-07	-0.007899	-1.6454e-10	0.0078976	3.9842e-07	-3.2516e-07	-0.00031134	3.0938e-10	0.00031124	4.0208e-07	-3.2464e-07	-3.7503e-06	8.1711e-10	3.674e-06	4.0268e-07	-3.2364e-07	-1.2104e-07	1.3914e-09	3.86198e-08	4.0508e-07	-3.2402e-07
0.02	-0.092932	-1.6189e-09	0.092954	3.737e-07	-3.3478e-07	-0.061418	-1.0313e-09	0.061438	3.821e-07	-3.3264e-07	-0.031274	-5.9064e-10	0.03129	3.9064e-07	-3.2932e-07	-0.0078748	-1.6998e-10	0.0078722	3.9712e-07	-3.2514e-07	-0.00030966	2.9825e-10	0.00030968	4.005e-07	-3.2438e-07	-3.7244e-06	7.9657e-10	3.6477e-06	4.0124e-07	-3.2364e-07	-1.1922e-07	1.3695e-09	3.8372e-08	4.0356e-07	-3.2408e-07
0.025	-0.092848	-1.6119e-09	0.092864	3.7298e-07	-3.3494e-07	-0.061348	-1.0276e-09	0.061368	3.8112e-07	-3.3268e-07	-0.031222	-5.9618e-10	0.031246	3.8848e-07	-3.2846e-07	-0.0078516	-1.7597e-10	0.0078522	3.9562e-07	-3.2512e-07	-0.00030768	2.8624e-10	0.00030774	3.99e-07	-3.2436e-07	-3.7e-06	7.8473e-10	3.6254e-06	3.9972e-07	-3.2364e-07	-1.1744e-07	1.3476e-09	3.81532e-08	4.02e-07	-3.2406e-07
0.03	-0.092752	-1.6175e-09	0.092778	3.7234e-07	-3.3494e-07	-0.061282	-1.0316e-09	0.061304	3.8026e-07	-3.3276e-07	-0.031176	-6.0356e-10	0.031192	3.8736e-07	-3.2858e-07	-0.0078258	-1.781e-10	0.0078268	3.9424e-07	-3.2516e-07	-0.00030614	2.7854e-10	0.00030612	3.976e-07	-3.243e-07	-3.6755e-06	7.7094e-10	3.6027e-06	3.9822e-07	-3.2366e-07	-1.1558e-07	1.3329e-09	3.78558e-08	4.007e-07	-3.2418e-07
0.035	-0.092664	-1.6207e-09	0.092684	3.7158e-07	-3.3498e-07	-0.061214	-1.0346e-09	0.061234	3.7948e-07	-3.328e-07	-0.031124	-5.974e-10	0.031142	3.8624e-07	-3.2798e-07	-0.0078034	-1.8348e-10	0.007802	3.9296e-07	-3.252e-07	-0.00030434	2.7081e-10	0.00030446	3.962e-07	-3.244e-07	-3.6509e-06	7.5824e-10	3.5806e-06	3.968e-07	-3.2312e-07	-1.139e-07	1.3037e-09	3.76246e-08	3.99e-07	-3.2408e-07
0.04	-0.09257	-1.624e-09	0.092594	3.7108e-07	-3.3512e-07	-0.061154	-1.0344e-09	0.061166	3.7848e-07	-3.3274e-07	-0.03108	-6.0329e-10	0.031092	3.8524e-07	-3.2854e-07	-0.0077782	-1.9219e-10	0.007779	3.9166e-07	-3.2516e-07	-0.00030246	2.6086e-10	0.00030262	3.95e-07	-3.246e-07	-3.6264e-06	7.4517e-10	3.5565e-06	3.9538e-07	-3.2372e-07	-1.1212e-07	1.2897e-09	3.73836e-08	3.9774e-07	-3.243e-07
0.045	-0.092476	-1.6287e-09	0.092502	3.7028e-07	-3.3522e-07	-0.061082	-1.0533e-09	0.061096	3.7754e-07	-3.3286e-07	-0.03103	-6.0695e-10	0.031044	3.84e-07	-3.2852e-07	-0.0077536	-1.974e-10	0.0077542	3.9038e-07	-3.2466e-07	-0.00030062	2.5098e-10	0.00030106	3.9336e-07	-3.2446e-07	-3.6035e-06	7.2722e-10	3.5371e-06	3.94e-07	-3.2356e-07	-1.103e-07	1.2683e-09	3.71376e-08	3.9616e-07	-3.2394e-07
0.05	-0.092384	-1.6447e-09	0.092406	3.697e-07	-3.3522e-07	-0.061012	-1.0528e-09	0.061026	3.7668e-07	-3.3276e-07	-0.030978	-6.0551e-10	0.030996	3.8292e-07	-3.2794e-07	-0.0077338	-1.9689e-10	0.0077316	3.885e-07	-3.2452e-07	-0.00029904	2.4287e-10	0.00029916	3.9218e-07	-3.2436e-07	-3.5807e-06	7.1385e-10	3.5129e-06	3.9254e-07	-3.2362e-07	-1.0866e-07	1.2498e-09	3.68802e-08	3.9468e-07	-3.2404e-07
