vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	1.3738e-10	-2.9671e-10	1.4884e-10	3.1234e-07	-3.1208e-07	1.5743e-10	-3.1075e-10	1.4929e-10	3.119e-07	-3.1206e-07	1.5853e-10	-3.241e-10	1.4955e-10	3.1206e-07	-3.1196e-07	1.7313e-10	-3.3512e-10	1.4949e-10	3.1186e-07	-3.1182e-07	1.9157e-10	-3.4944e-10	1.4905e-10	3.1208e-07	-3.12e-07	2.0245e-10	-3.631e-10	1.4752e-10	3.1184e-07	-3.118e-07	2.2855e-10	-3.8067e-10	1.4659e-10	3.1188e-07	-3.1186e-07	2.4061e-10	-3.9383e-10	1.473e-10	3.1208e-07	-3.1188e-07	2.472e-10	-4.1103e-10	1.4726e-10	3.121e-07	-3.1208e-07	2.7556e-10	-4.2679e-10	1.4477e-10	3.1182e-07	-3.1178e-07	2.8493e-10	-4.4273e-10	1.4487e-10	3.119e-07	-3.1196e-07
-0.295	1.2484e-10	-2.8399e-10	1.4397e-10	3.1214e-07	-3.1212e-07	1.4251e-10	-2.9704e-10	1.4394e-10	3.119e-07	-3.1184e-07	1.5638e-10	-3.0928e-10	1.433e-10	3.118e-07	-3.1178e-07	1.7319e-10	-3.2169e-10	1.4404e-10	3.1192e-07	-3.1184e-07	1.805e-10	-3.3369e-10	1.4305e-10	3.121e-07	-3.1182e-07	1.9235e-10	-3.492e-10	1.4225e-10	3.1176e-07	-3.1202e-07	2.1204e-10	-3.6229e-10	1.421e-10	3.1212e-07	-3.1184e-07	2.224e-10	-3.7781e-10	1.4103e-10	3.1186e-07	-3.118e-07	2.3788e-10	-3.9083e-10	1.4044e-10	3.1206e-07	-3.1194e-07	2.6583e-10	-4.1255e-10	1.3973e-10	3.1204e-07	-3.1196e-07	2.827e-10	-4.2921e-10	1.3881e-10	3.1196e-07	-3.1174e-07
-0.29	1.2038e-10	-2.7285e-10	1.3882e-10	3.121e-07	-3.1214e-07	1.3767e-10	-2.8224e-10	1.3703e-10	3.1198e-07	-3.1184e-07	1.5032e-10	-2.9589e-10	1.3812e-10	3.1206e-07	-3.1206e-07	1.6668e-10	-3.0937e-10	1.3783e-10	3.1188e-07	-3.1188e-07	1.7513e-10	-3.1922e-10	1.3721e-10	3.1188e-07	-3.1188e-07	1.8516e-10	-3.3292e-10	1.374e-10	3.1206e-07	-3.12e-07	2.0129e-10	-3.4724e-10	1.3603e-10	3.1198e-07	-3.1194e-07	2.1474e-10	-3.6406e-10	1.3681e-10	3.1198e-07	-3.1166e-07	2.3033e-10	-3.7634e-10	1.3424e-10	3.1204e-07	-3.1194e-07	2.5697e-10	-3.9619e-10	1.3372e-10	3.118e-07	-3.119e-07	2.6985e-10	-4.1274e-10	1.3287e-10	3.1182e-07	-3.1184e-07
-0.285	1.1943e-10	-2.6036e-10	1.3319e-10	3.1222e-07	-3.1206e-07	1.3252e-10	-2.7164e-10	1.3226e-10	3.1186e-07	-3.1184e-07	1.4729e-10	-2.8482e-10	1.3309e-10	3.1204e-07	-3.1198e-07	1.5411e-10	-2.9455e-10	1.3167e-10	3.119e-07	-3.1184e-07	1.6571e-10	-3.0675e-10	1.3163e-10	3.1204e-07	-3.1192e-07	1.7672e-10	-3.1964e-10	1.3064e-10	3.1184e-07	-3.1182e-07	1.962e-10	-3.331e-10	1.3003e-10	3.118e-07	-3.1176e-07	2.0536e-10	-3.4714e-10	1.297e-10	3.1196e-07	-3.1168e-07	2.242e-10	-3.6337e-10	1.2974e-10	3.1188e-07	-3.1186e-07	2.4689e-10	-3.7949e-10	1.284e-10	3.1176e-07	-3.1172e-07	2.5859e-10	-3.9564e-10	1.2641e-10	3.1198e-07	-3.1198e-07
-0.28	1.1143e-10	-2.4912e-10	1.2746e-10	3.1212e-07	-3.122e-07	1.2963e-10	-2.6037e-10	1.2776e-10	3.1204e-07	-3.1196e-07	1.4277e-10	-2.7186e-10	1.2659e-10	3.121e-07	-3.1176e-07	1.5435e-10	-2.843e-10	1.2786e-10	3.1198e-07	-3.1184e-07	1.6704e-10	-2.9448e-10	1.2649e-10	3.121e-07	-3.1196e-07	1.6735e-10	-3.0486e-10	1.2444e-10	3.1186e-07	-3.1182e-07	1.8817e-10	-3.2084e-10	1.2547e-10	3.118e-07	-3.1178e-07	1.9752e-10	-3.335e-10	1.2453e-10	3.1176e-07	-3.1194e-07	2.1517e-10	-3.4896e-10	1.2406e-10	3.1206e-07	-3.1178e-07	2.4157e-10	-3.6592e-10	1.2265e-10	3.1178e-07	-3.1196e-07	2.5088e-10	-3.8187e-10	1.2114e-10	3.1176e-07	-3.1196e-07
-0.275	1.1104e-10	-2.3782e-10	1.2195e-10	3.1206e-07	-3.1202e-07	1.249e-10	-2.4943e-10	1.219e-10	3.1206e-07	-3.1202e-07	1.3545e-10	-2.6013e-10	1.2166e-10	3.1182e-07	-3.1198e-07	1.4383e-10	-2.7136e-10	1.217e-10	3.1186e-07	-3.1192e-07	1.5677e-10	-2.816e-10	1.2071e-10	3.1198e-07	-3.1204e-07	1.6612e-10	-2.9527e-10	1.2124e-10	3.1186e-07	-3.118e-07	1.8679e-10	-3.0711e-10	1.1991e-10	3.1206e-07	-3.1204e-07	1.9517e-10	-3.2178e-10	1.1918e-10	3.12e-07	-3.1194e-07	2.0579e-10	-3.3354e-10	1.1783e-10	3.1194e-07	-3.1194e-07	2.3444e-10	-3.5374e-10	1.1804e-10	3.1206e-07	-3.1186e-07	2.409e-10	-3.674e-10	1.1638e-10	3.1194e-07	-3.1172e-07
-0.27	1.0649e-10	-2.2857e-10	1.1777e-10	3.1214e-07	-3.1208e-07	1.1679e-10	-2.3677e-10	1.1634e-10	3.1186e-07	-3.1206e-07	1.3094e-10	-2.4987e-10	1.1701e-10	3.1198e-07	-3.12e-07	1.3727e-10	-2.5915e-10	1.1629e-10	3.1198e-07	-3.12e-07	1.5274e-10	-2.6805e-10	1.1516e-10	3.12e-07	-3.1174e-07	1.5494e-10	-2.8163e-10	1.1568e-10	3.1186e-07	-3.118e-07	1.7509e-10	-2.9368e-10	1.1311e-10	3.1194e-07	-3.1178e-07	1.8648e-10	-3.0926e-10	1.1438e-10	3.1186e-07	-3.1178e-07	2.0129e-10	-3.2071e-10	1.1317e-10	3.1198e-07	-3.119e-07	2.2453e-10	-3.3812e-10	1.1288e-10	3.1198e-07	-3.12e-07	2.3212e-10	-3.5402e-10	1.1029e-10	3.1174e-07	-3.1166e-07
-0.265	1.0364e-10	-2.1878e-10	1.1182e-10	3.1228e-07	-3.121e-07	1.1752e-10	-2.274e-10	1.1203e-10	3.1186e-07	-3.1204e-07	1.2654e-10	-2.3978e-10	1.1325e-10	3.1202e-07	-3.1176e-07	1.3199e-10	-2.4932e-10	1.1182e-10	3.1204e-07	-3.118e-07	1.5013e-10	-2.5961e-10	1.1166e-10	3.121e-07	-3.118e-07	1.5172e-10	-2.6831e-10	1.1054e-10	3.1184e-07	-3.12e-07	1.7237e-10	-2.8133e-10	1.0855e-10	3.12e-07	-3.117e-07	1.7931e-10	-2.9451e-10	1.0887e-10	3.1176e-07	-3.1172e-07	1.9499e-10	-3.0916e-10	1.085e-10	3.1184e-07	-3.1198e-07	2.1584e-10	-3.2519e-10	1.0626e-10	3.1204e-07	-3.1198e-07	2.225e-10	-3.4049e-10	1.0584e-10	3.118e-07	-3.1172e-07
-0.26	9.791e-11	-2.0776e-10	1.0699e-10	3.1228e-07	-3.1226e-07	1.0909e-10	-2.174e-10	1.0761e-10	3.1188e-07	-3.1182e-07	1.186e-10	-2.2857e-10	1.0663e-10	3.1176e-07	-3.1182e-07	1.2736e-10	-2.3839e-10	1.0761e-10	3.1204e-07	-3.1202e-07	1.4292e-10	-2.4891e-10	1.0622e-10	3.1188e-07	-3.1198e-07	1.46e-10	-2.59e-10	1.0503e-10	3.1204e-07	-3.1196e-07	1.6851e-10	-2.7273e-10	1.0533e-10	3.1186e-07	-3.118e-07	1.7456e-10	-2.8437e-10	1.0416e-10	3.1176e-07	-3.1172e-07	1.8728e-10	-2.9565e-10	1.0244e-10	3.1178e-07	-3.119e-07	2.0869e-10	-3.1317e-10	1.0254e-10	3.1202e-07	-3.1198e-07	2.184e-10	-3.2713e-10	1.0181e-10	3.1204e-07	-3.1172e-07
-0.255	9.466e-11	-1.9936e-10	1.0333e-10	3.123e-07	-3.12e-07	1.0444e-10	-2.0636e-10	1.0186e-10	3.1184e-07	-3.12e-07	1.1468e-10	-2.1834e-10	1.0149e-10	3.1204e-07	-3.12e-07	1.1862e-10	-2.2674e-10	1.0158e-10	3.118e-07	-3.119e-07	1.3892e-10	-2.3673e-10	1.0156e-10	3.1204e-07	-3.1198e-07	1.4276e-10	-2.4788e-10	1.02e-10	3.12e-07	-3.1182e-07	1.5858e-10	-2.5965e-10	9.965e-11	3.1192e-07	-3.1194e-07	1.6888e-10	-2.7318e-10	9.971e-11	3.1196e-07	-3.118e-07	1.807e-10	-2.8327e-10	9.819e-11	3.1194e-07	-3.1172e-07	2.0253e-10	-3.0097e-10	9.758e-11	3.12e-07	-3.1184e-07	2.0673e-10	-3.1455e-10	9.636e-11	3.1176e-07	-3.117e-07
-0.25	9.469e-11	-1.9064e-10	9.903e-11	3.1206e-07	-3.1206e-07	9.917e-11	-1.9904e-10	9.782e-11	3.1206e-07	-3.119e-07	1.1113e-10	-2.0977e-10	9.77e-11	3.1206e-07	-3.1192e-07	1.133e-10	-2.1704e-10	9.684e-11	3.118e-07	-3.1184e-07	1.3185e-10	-2.2756e-10	9.694e-11	3.1186e-07	-3.1202e-07	1.3453e-10	-2.3694e-10	9.597e-11	3.1192e-07	-3.1176e-07	1.5651e-10	-2.4784e-10	9.54e-11	3.1182e-07	-3.1198e-07	1.6415e-10	-2.6107e-10	9.467e-11	3.1182e-07	-3.1198e-07	1.7844e-10	-2.7423e-10	9.459e-11	3.1182e-07	-3.1196e-07	1.9008e-10	-2.8724e-10	9.253e-11	3.1198e-07	-3.1194e-07	1.9973e-10	-2.9955e-10	9.11e-11	3.118e-07	-3.1196e-07
-0.245	8.401e-11	-1.813e-10	9.287e-11	3.1224e-07	-3.1206e-07	9.634e-11	-1.8952e-10	9.479e-11	3.119e-07	-3.1208e-07	1.0521e-10	-1.9934e-10	9.312e-11	3.1188e-07	-3.1202e-07	1.1052e-10	-2.0914e-10	9.409e-11	3.1186e-07	-3.118e-07	1.3144e-10	-2.1828e-10	9.341e-11	3.119e-07	-3.12e-07	1.2765e-10	-2.264e-10	9.182e-11	3.12e-07	-3.1172e-07	1.4821e-10	-2.3926e-10	9.026e-11	3.1176e-07	-3.12e-07	1.5583e-10	-2.4961e-10	8.979e-11	3.1198e-07	-3.1198e-07	1.7196e-10	-2.6338e-10	9.035e-11	3.118e-07	-3.1188e-07	1.859e-10	-2.7628e-10	8.793e-11	3.118e-07	-3.1178e-07	1.9452e-10	-2.9041e-10	8.676e-11	3.12e-07	-3.119e-07
-0.24	8.557e-11	-1.7198e-10	8.949e-11	3.122e-07	-3.121e-07	8.973e-11	-1.8059e-10	8.989e-11	3.1182e-07	-3.1188e-07	9.804e-11	-1.9034e-10	8.908e-11	3.1182e-07	-3.1186e-07	1.0302e-10	-1.995e-10	8.921e-11	3.1182e-07	-3.1196e-07	1.217e-10	-2.0902e-10	8.787e-11	3.1182e-07	-3.1184e-07	1.2956e-10	-2.1886e-10	8.908e-11	3.1184e-07	-3.118e-07	1.4491e-10	-2.2872e-10	8.746e-11	3.1182e-07	-3.12e-07	1.5716e-10	-2.4042e-10	8.691e-11	3.1204e-07	-3.1178e-07	1.6358e-10	-2.4951e-10	8.416e-11	3.1194e-07	-3.1196e-07	1.7959e-10	-2.6642e-10	8.582e-11	3.118e-07	-3.1178e-07	1.8743e-10	-2.7788e-10	8.309e-11	3.1192e-07	-3.1176e-07
